sat_id,x,y,z,Vx,Vy,Vz
0,99.97501495671361,99.9810545039205,99.9794388825829,99.9839945161902,99.96361112270013,99.98460095620328
1,99.24422801734846,99.26331154565679,98.055835590754,98.14263686293506,98.6212154403425,99.0010847080938
2,99.8911553625002,99.80704561663428,99.88405537133465,99.81355626205551,99.79220784484562,99.59822809832843
3,99.85013592963026,99.91111840185704,99.72434585282548,98.53427472782663,97.21891339634861,98.85665553784773
4,99.96703233412622,99.91272959404336,99.97196160428112,99.9819221280808,99.9580481154956,99.97012850047257
5,99.9982831858401,99.98990820016934,99.97627007662284,99.9886185451603,99.99540333614947,99.98194562997331
6,99.2250175241074,98.62645765814727,99.01043148391253,97.02946145871006,98.18137073597086,96.25928744512534
7,99.6886237006266,99.37814983749583,99.46558631235118,95.7821947629933,95.11082494151779,97.2466681491408
8,99.94661898905748,99.02367309029945,99.11000174229599,99.95768659563704,99.975928799195,99.97731212851902
9,99.891248123291,99.87342473884732,99.85941768837601,99.69354591958422,99.83437871649812,99.69187090305444
10,99.89185626348798,99.94155880427938,99.93977279220448,99.66424236524233,99.85765370961107,99.59217460750737
11,97.641616893658,97.28826471292523,97.2289348678336,97.16638847037393,97.18586328744118,96.99627759172448
12,99.87342682090053,99.86123438098167,99.82142330963757,99.58359156572637,99.79058868402454,99.76641255056177
13,99.9035570221103,99.59431530884562,99.89979177762883,99.92724510744458,99.897663152366,99.83118849650414
14,99.81293391883004,99.8615647950675,98.82798689915049,99.81889814250063,99.73058342228049,99.83858664065282
15,99.93376049539508,99.94978608770529,99.98141449319289,99.84837551253804,99.9268360741072,99.94572431041497
16,99.58717774955736,97.3009771102841,98.82101642887703,99.16039834772104,99.6556184556163,99.26064839506236
17,99.83202314777884,99.85083944163341,99.95739139759641,98.65514251048529,99.33575025156375,99.15315340430138
18,99.87686883216436,99.35185455825997,99.9163174535442,99.87218007362564,99.85786213543143,99.714480552692
19,99.94658176507247,99.86969616492168,99.93418467010355,99.93498169542936,99.87330545327477,99.93335035870169
20,96.9265636270162,99.41851620249793,98.72351306324035,96.46898377695801,94.90174585878285,94.5446281884705
21,98.77878696840342,98.1722015070707,98.18036941227251,98.10879182588266,97.65119461406147,98.23655557699732
22,99.19909985040226,98.90817899684242,98.70638705471717,98.30022768014379,98.67924864802026,98.3097860845729
23,99.8500847485795,99.79946486713473,99.8451357281969,99.71654835756756,99.11091366483932,99.69470600954173
24,99.98080819454421,99.96619280452973,99.87842009842531,99.83967171319603,99.65453153028534,99.90975051497003
25,99.90475816354791,99.89472226329661,99.89835810060742,99.25632882650083,99.33349828204314,99.38227898333966
26,98.24719947070724,96.96865753580073,98.8092263482995,98.39676165910953,96.5998595404393,97.09972872388994
27,99.1772084319934,99.22478346525051,99.19432468839689,90.83009518695798,97.12467207949828,96.06474063076341
28,98.46894673095217,98.7365985352538,96.13809413085636,95.42117318130346,97.95028808035372,96.81756550434947
29,99.9411298620552,99.92111112742722,99.94146453219543,99.689227669134155,99.03574493550323,99.23562001934843
30,99.98942476218417,99.99365664128909,99.96350118518201,99.99193731184882,99.99200165015509,99.98114598848828
31,99.2522697236254,99.59490113560527,99.4254180419439,99.48356179347309,99.58766420102845,99.57284568718406
32,99.68055684511387,99.541583934298,99.51726555656106,98.78736771329207,98.54546504114651,98.71465733308123
33,99.97206730565573,99.63878484171579,99.94163531655197,99.84924769824191,99.22368256178957,99.88362550310015
34,99.98583608494819,99.98438865268466,99.98170260564434,99.9822409302181,99.98606711520398,99.98290752547155
35,92.9227898120507,97.71539872365585,94.67983768692045,91.99953499382767,97.79415979851798,94.96042465159368
36,99.99010876701779,99.98955097014614,99.98535930117023,99.99583967819689,99.99624728753754,99.99599979091592
37,90.42235448288056,88.5023435383517,90.68938549432617,89.34329518698773,89.87204097422149,88.11616685838338
